NUTS2,energy_yields_(MWh/ha)
PL43,9.922953260565404
PT15,8.322145333591054
ME00,7.473239000783216
NL12,15.695709621974155
NL13,16.5278787828599
PL92,12.280098964212382
RO31,8.732928661127893
ITI1,8.560797611841817
ITI2,7.349897702231334
NL11,16.54649311149688
ITH5,13.369660476051214
NL41,15.282042576214293
NL42,15.262702298750197
FRD2,14.808446086064846
DE40,13.768167314940333
EE00,12.237264298095917
ITG1,7.150530362420455
RO22,7.555337842486282
PL72,9.773200693374509
EL51,10.411489163812442
DE26,13.768167314940333
NL22,12.192763854358308
DK03,16.68530310136045
DE93,13.768167314940333
PT11,21.07565772646076
DE94,13.768167314940333
EL41,8.507007444352464
EL62,11.720566296529395
RO12,7.976622053450196
EL63,11.720566296529395
EL61,11.612640418485718
DEA5,13.768167314940333
PL82,10.476328638672648
DE24,13.768167314940333
DEB2,13.768167314940333
PL81,11.985640409104551
ITI4,7.358474946119193
DE91,13.768167314940333
EL52,11.904238183654916
EL42,8.507007444352464
DE80,13.768167314940333
DK04,16.82055357678334
ITH3,13.476894274477287
RO11,6.737840507963907
NL34,13.060059587561327
DK05,16.332355430355005
DE23,13.768167314940333
DEA3,13.768167314940333
PT20,11.731470784980548
PT30,14.318275900662467
PL21,11.198360777985114
ITH2,13.105992724756831
DE27,13.768167314940333
DE71,13.768167314940333
DE73,13.768167314940333
DE92,13.768167314940333
FRD1,14.182806862619104
DEB1,13.768167314940333
UKG1,16.986871616369047
UKL2,16.986871616369047
UKM5,12.76458312630428
UKM6,12.76458312630428
UKF3,17.414672416542054
UKK3,14.530433399712045
SK03,6.789098906115962
UKM8,12.76458312630428
FRE2,15.392763665551763
SK04,9.390719931637042
UKM9,12.76458312630428
ITF5,7.846867498410628
ITF6,7.150530362420455
SK02,9.267390152557693
FRK2,6.670816225904339
FRM0,8.560797611841817
FRF1,14.663941991884792
SE23,13.776035946359194
FRE1,17.414672416542054
UKJ1,16.986871616369047
HU22,7.9903322386848625
ITC3,10.294543705258647
UKM7,12.76458312630428
HR02,6.383099910451961
FRY4,9.582214752994085
FRY5,9.582214752994085
PL84,12.43946054135617
FRJ2,8.435613917726945
MT00,7.150530362420455
NL23,11.78951080415604
NL31,6.736863316660593
NL32,13.027979286053418
HU31,7.912825264685376
RO32,8.732928661127893
RS11,8.061618886289258
ITC2,8.912790929987793
NL33,14.803370708977884
ITF1,8.323593085517631
HR03,7.16097939664399
IE06,17.312278142036636
UKG2,16.986871616369047
ITF2,7.6789887895862305
PL91,11.097617988315909
FRG0,9.571722268600093
RO41,9.629563271845731
ITC4,13.42932363870263
ITF3,8.986109900266356
ITC1,8.953173027882912
HU23,6.9907346320778085
UKH3,17.414672416542054
FRY3,14.318275900662467
RO42,7.214245131691172
FRF2,12.863034747190676
HU12,8.266356782417814
UKL1,16.986871616369047
FRL0,8.639510986348633
IS00,12.76458312630428
FRY1,14.318275900662467
FRY2,14.318275900662467
FRI1,9.70342475202231
FRF3,11.149546463022762
FRC2,10.974166131032499
HU11,7.477996929314987
ITI3,8.851134221598965
LI00,12.242958782171716
FRK1,8.767455853384643
FRC1,9.773675736544456
LT01,9.937259338317807
NL21,12.671719095623494
FRJ1,8.16208902129399
SE33,6.38229156315214
UKN0,15.038430634170458
ITF4,7.403962232545073
IE04,12.76458312630428
IE05,16.986871616369047
UKC1,17.312278142036636
UKH2,17.200772016455552
UKE3,17.312278142036636
SK01,7.469060413560289
UKJ3,16.986871616369047
HU21,7.4740248545162675
SI03,6.569342201489683
UKC2,15.038430634170458
SE31,8.18003796662343
FRH0,14.530433399712045
UKG3,16.986871616369047
UKD6,16.986871616369047
UKD7,16.986871616369047
UKH1,17.343372283179885
SE32,7.2811647648877855
UKI7,17.0938218164123
UKI3,17.0938218164123
UKI4,17.0938218164123
UKI5,17.200772016455552
UKD1,15.038430634170458
UKD3,16.986871616369047
UKD4,16.337391288969517
UKE4,16.878847015791735
HU32,10.576986070726115
HU33,7.781882173389834
UKE2,16.575845044600996
UKF1,17.094402070579594
UKJ4,17.200772016455552
UKI6,17.136601896429603
UKF2,17.144833376552032
UKK4,14.530433399712045
UKK1,16.986871616369047
UKK2,16.16805887748338
SE22,14.843180310862083
UKE1,17.09929941843982
UKJ2,17.080987792407107
TR82,10.809058159266607
TRC2,7.9504586079241815
TRC3,8.30189112614898
TR81,10.619393144358865
TRB2,8.653323644373778
TR83,11.505841255929033
TR90,9.462789926095535
TR71,10.49160509241967
TRC1,7.57365265494054
TRA2,9.020305409255027
TRB1,6.488663089204676
TRA1,10.284353710512658
TR63,9.582214752994085
TR72,7.040659328685422
NO02,7.730601365755608
TR61,12.338392384618752
TR62,16.325501822115477
HR06,7.016791444840199
NO06,7.131352564598512
NO07,6.794275113947644
TR33,9.1979241951939
TR41,12.701577576619375
TR21,9.993777575817317
TR42,10.429728129451123
TR22,9.988972779596587
TR31,11.188511681959211
TR10,8.04159811444106
NO08,9.895558426246078
TR32,8.507007444352464
NO09,9.895558426246078
NO0A,8.663267695711568
TR51,11.951021006913987
TR52,15.323136076813162
HR05,7.150448241496681
NO0B,8.18003796662343
